,A ID,B ID,Race Margin,Win % Margin,Skill Margin,Game Margin,AvgPPM Margin,Win Margin,Gender Matchup,State
308,10028301,10020739,1.0,6.570048309178745,10,-16,0.5499999999999989,2.0,0,0
309,10043992,10020739,-4.0,-7.7211394302848575,-54,-42,-1.4600000000000009,-2.0,-1,0
310,10040937,10020739,4.0,13.531499556344286,39,-15,1.6600000000000001,1.0,0,0
311,10041330,10020739,1.0,21.01449275362318,0,-59,2.619999999999999,-1.0,0,0
312,10041329,10020739,-1.0,17.984189723320156,-7,-55,1.5599999999999987,1.0,0,0
313,10041962,10020739,-1.0,9.520239880059982,-8,-50,1.4299999999999997,2.0,0,0
314,10028301,10015765,-1.0,4.165685119748723,-12,-118,0.6799999999999997,1.0,0,0
315,10038878,10015765,-2.0,13.108511441215818,-19,-121,1.7400000000000002,1.0,0,0
316,10035268,10015765,0.0,2.7499145104297256,10,-102,0.41000000000000014,3.0,0,0
317,10043992,10015766,-2.0,-11.15321460149044,-46,-118,-1.8800000000000008,-2.0,0,0
318,10042082,10015766,-1.0,-15.75091575091573,-36,-134,-2.410000000000001,2.0,1,0
319,10043992,10035162,0.0,-3.2454361054766707,-19,17,-2.0199999999999996,-2.0,-1,0
320,10041008,10035162,0.0,-15.089514066496161,-25,33,-3.6399999999999997,-2.0,0,0
321,10043992,10043798,0.0,4.597701149425291,-22,29,-1.08,-2.0,-1,0
322,10015788,10043798,0.0,19.77869986168742,10,116,1.2300000000000004,2.0,0,0
323,10041008,10043730,0.0,-10.276679841897238,-24,37,-1.8500000000000005,-2.0,0,0
324,10015788,10043730,0.0,16.748396831384383,14,108,2.08,-1.0,0,0
325,10015788,10043730,0.0,16.748396831384383,14,108,2.08,3.0,0,0
326,10028313,10043730,0.0,12.473572938689216,7,91,1.209999999999999,1.0,0,0
327,10028313,10043730,0.0,12.473572938689216,7,91,1.209999999999999,2.0,0,0
328,10035159,10043730,1.0,24.747474747474747,39,56,2.8200000000000003,2.0,0,0
329,10043993,10043730,1.0,30.30303030303029,27,5,3.59,-2.0,0,0
330,10043993,10043730,1.0,30.30303030303029,27,5,3.59,1.0,0,0
331,10015788,10015753,-2.0,3.338277538912152,-24,5,0.16999999999999993,4.0,0,0
332,10008472,10028319,0.0,20.967741935483872,28,22,2.950000000000001,2.0,1,1
336,10022941,10028319,0.0,20.40594418267488,19,61,3.4800000000000004,2.0,0,1
337,10008472,10039855,0.0,-2.941176470588246,0,19,-0.41000000000000014,-2.0,1,1
341,10019838,10039855,0.0,-6.132665832290364,7,15,0.17999999999999972,-1.0,1,1
342,10011595,10039855,0.0,-9.120951751487112,-34,34,-1.870000000000001,-1.0,0,1
343,10008545,10039855,-1.0,-6.6448801742919485,-18,47,-1.2300000000000004,2.0,0,1
344,10022941,10039855,0.0,-3.5029742233972385,-9,58,0.11999999999999922,-2.0,0,1
345,10022941,10039855,-1.0,-3.5029742233972385,-9,58,0.11999999999999922,2.0,0,1
346,10036592,10039855,1.0,-17.45730550284631,5,-3,-2.780000000000001,2.0,1,1
347,10008472,10042407,0.0,14.705882352941167,28,36,2.5300000000000002,2.0,1,1
351,10022941,10042407,0.0,14.144084600132175,19,75,3.0599999999999996,-1.0,0,1
352,10008490,10042407,3.0,22.537207654145995,53,68,3.839999999999999,1.0,1,1
356,10008472,10038635,-2.0,-3.846153846153861,-21,26,-0.41999999999999993,-1.0,0,1
360,10038634,10038635,-1.0,-0.620347394540957,-9,36,-0.22000000000000064,3.0,0,1
361,10007744,10038635,-1.0,-3.221153846153861,-7,82,-0.370000000000001,-3.0,0,1
362,10033281,10038635,-1.0,-10.562571756601628,-21,32,-0.8800000000000008,-1.0,0,1
363,10007767,10038635,1.0,-4.570791527313283,5,15,-1.1900000000000013,2.0,0,1
364,10010815,10038635,-1.0,-1.0902483343428315,2,39,-0.22000000000000064,1.0,0,1
365,10019524,10039596,4.0,1.3675213675213556,38,29,0.8499999999999996,3.0,0,1
366,10019518,10039596,2.0,-8.888888888888914,20,39,-0.6799999999999997,-4.0,0,1
367,10009013,10039596,5.0,1.1608623548921884,44,66,0.5200000000000014,1.0,0,1
371,10039561,10039596,-3.0,-44.01709401709404,-52,-8,-4.1499999999999995,-1.0,-1,1
372,10019524,10036592,5.0,21.43920595533499,48,34,3.1899999999999995,1.0,0,1
373,10009013,10036592,3.0,21.232546942705824,54,71,2.860000000000001,3.0,0,1
377,10008487,10036592,3.0,18.152492668621704,39,83,3.0700000000000003,3.0,0,1
381,10019523,10036592,0.0,10.462074978204015,0,47,1.8000000000000007,1.0,-1,1
382,10022938,10036592,6.0,38.04554079696395,57,3,5.140000000000001,2.0,0,1
383,10019520,10036592,-1.0,10.944700460829495,-3,26,2.040000000000001,-3.0,0,1
384,10007738,10036592,2.0,16.823821339950385,28,108,2.290000000000001,3.0,0,1
385,10019524,10019520,6.0,10.494505494505496,51,8,1.1499999999999986,2.0,0,1
386,10008488,10019520,0.0,-3.899835796387528,-14,30,-1.1900000000000004,-3.0,-1,1
390,10019524,10016690,5.0,2.3776223776223873,35,-61,0.6799999999999997,1.0,0,1
391,10033641,10016690,2.0,1.0101010101010317,16,-63,0.040000000000000924,2.0,0,1
392,10008487,10016690,3.0,-0.9090909090908994,26,-12,0.5600000000000005,-2.0,0,1
396,10028319,10016690,-2.0,-25.51319648093841,-46,-95,-3.09,-2.0,-1,1
397,10007768,10016690,1.0,-4.54545454545454,-7,7,-0.5700000000000003,-1.0,0,1
398,10033281,10016690,0.0,-11.261872455902306,-18,-67,-0.5999999999999996,-4.0,0,1
399,10036179,10016690,-2.0,-37.878787878787875,-41,-114,-5.359999999999999,-3.0,-1,1
400,10032892,10016690,0.0,-15.259740259740255,-20,-98,-1.5399999999999991,-1.0,0,1
401,10036852,10016690,0.0,-4.54545454545454,-12,-124,-1.1099999999999994,-3.0,0,1
402,10036821,10016690,0.0,-4.54545454545454,-11,-116,-1.3099999999999987,3.0,0,1
403,10008530,10008473,3.0,11.857269503546114,48,45,0.7900000000000009,2.0,1,1
407,10011595,10008473,0.0,3.195224719101134,-4,3,-0.4399999999999995,2.0,0,1
411,10022941,10008473,0.0,8.813202247191008,21,27,1.5500000000000007,2.0,0,1
415,10042407,10008473,0.0,-5.330882352941167,2,-48,-1.509999999999999,1.0,0,1
419,10039559,10008473,0.0,-6.25,-4,-30,-0.9099999999999993,-2.0,0,1
423,10022932,10007744,2.0,9.648972602739725,31,-35,0.7100000000000009,1.0,0,1
424,10038634,10007744,-1.0,2.600806451612904,-2,-46,0.15000000000000036,-2.0,0,1
425,10014479,10007744,2.0,-7.548076923076927,8,-59,-1.17,-4.0,0,1
426,10022942,10007744,2.0,16.041666666666657,21,-48,2.0199999999999996,-4.0,0,1
427,10022932,10019518,1.0,13.607305936073068,10,-1,1.4700000000000006,1.0,0,1
428,10009013,10019518,2.0,10.049751243781103,24,27,1.200000000000001,4.0,0,1
432,10039561,10019518,-5.0,-35.128205128205124,-72,-47,-3.4699999999999998,-2.0,-1,1
433,10022932,10008744,1.0,7.79872507798725,17,-27,0.9199999999999999,2.0,0,1
434,10008487,10008744,1.0,1.1611161116111646,16,13,0.8599999999999994,1.0,0,1
438,10019523,10008744,-1.0,-6.529301578806525,-23,-23,-0.41000000000000014,-1.0,-1,1
439,10007744,10008744,-2.0,-1.8502475247524757,-14,8,0.20999999999999908,-3.0,0,1
440,10019838,10038634,0.0,-6.417295813315022,-5,-14,0.39000000000000057,-1.0,0,1
441,10014896,10038634,-1.0,-0.034317089910764764,-16,32,0.5999999999999996,1.0,0,1
442,10042325,10038634,0.0,-3.225806451612904,-14,-41,-0.5399999999999991,-3.0,0,1
443,10038635,10038634,2.0,0.620347394540957,9,-36,0.22000000000000064,-4.0,0,1
444,10008490,10038634,2.0,4.605518849591924,13,22,1.1099999999999994,-1.0,0,1
448,10007735,10038634,6.0,-1.5729138896294401,42,99,-0.2400000000000002,-6.0,0,1
449,10007768,10038634,0.0,-3.225806451612904,-1,70,-0.6300000000000008,-4.0,0,1
450,10015553,10038634,2.0,5.0020416496529165,20,43,0.2599999999999998,1.0,0,1
451,10033281,10038634,0.0,-9.94222436206067,-12,-4,-0.6600000000000001,-3.0,0,1
452,10022836,10038634,0.0,-8.327847267939454,-19,18,-0.3800000000000008,-3.0,0,1
453,10043163,10038634,1.0,-10.36866359447005,-4,-56,-0.6699999999999999,3.0,0,1
454,10019838,10042325,0.0,-3.191489361702118,9,27,0.9299999999999997,2.0,0,1
455,10014896,10042325,-1.0,3.191489361702139,-2,73,1.1399999999999988,2.0,0,1
456,10038634,10042325,1.0,3.225806451612904,14,41,0.5399999999999991,-4.0,0,1
457,10022941,10042325,0.0,-0.5617977528089924,-7,70,0.8699999999999992,-2.0,-1,1
458,10008488,10042325,0.0,-7.471264367816097,-10,65,-1.1800000000000006,-2.0,-1,1
462,10028319,10042325,-1.0,-20.967741935483872,-26,9,-2.610000000000001,-2.0,-1,1
463,10039855,10042325,0.0,2.941176470588246,2,12,0.75,1.0,-1,1
464,10022836,10042325,0.0,-5.10204081632655,-5,59,0.15999999999999837,-2.0,0,1
465,10007743,10042325,0.0,1.3333333333333286,-7,171,0.9499999999999993,2.0,-1,1
466,10007743,10042325,0.0,1.3333333333333286,-7,171,0.9499999999999993,-1.0,-1,1
467,10007743,10042325,0.0,1.3333333333333286,-7,171,0.9499999999999993,-2.0,-1,1
468,10041588,10042325,0.0,13.333333333333329,9,10,1.75,1.0,-1,1
469,10036177,10042325,0.0,-6.521739130434781,3,1,-0.8300000000000001,-2.0,0,1
470,10019838,10039732,1.0,14.665653495440736,24,21,3.3100000000000005,2.0,0,1
471,10008488,10039732,0.0,10.385878489326757,5,59,1.2000000000000002,2.0,-1,1
475,10039561,10039732,0.0,-20.604395604395613,-20,0,-1.46,-2.0,-1,1
476,10039855,10039732,0.0,20.7983193277311,17,6,3.130000000000001,3.0,-1,1
477,10014896,10019513,0.0,3.191489361702139,2,-2,0.3899999999999988,-1.0,0,1
478,10039732,10019513,0.0,-17.857142857142854,-11,-69,-3.130000000000001,-1.0,0,1
479,10014896,10039559,1.0,18.81648936170214,30,60,2.7299999999999995,1.0,1,1
480,10022941,10039559,0.0,15.063202247191008,25,57,2.46,2.0,0,1
481,10039561,10039559,0.0,-22.836538461538467,-3,-7,-2.25,-1.0,0,1
482,10039855,10039559,2.0,18.566176470588246,34,-1,2.3400000000000007,-1.0,0,1
483,10014896,10011595,0.0,9.371264642601005,30,27,2.26,1.0,1,1
484,10036706,10011595,0.0,8.45250255362614,31,-24,1.92,2.0,0,1
485,10040009,10011595,2.0,2.608346709470297,39,-40,1.5299999999999994,-2.0,1,1
486,10036593,10011595,2.0,-1.7149615612064082,30,-29,0.5500000000000007,-3.0,1,1
487,10014896,10008472,0.0,3.191489361702139,-4,42,0.7999999999999989,-2.0,0,1
491,10038634,10008472,0.0,3.225806451612904,12,10,0.1999999999999993,1.0,0,1
495,10008545,10008472,0.0,-3.7037037037037024,-18,28,-0.8200000000000003,-2.0,-1,1
499,10019513,10008472,-1.0,0.0,-6,44,0.41000000000000014,-1.0,0,1
503,10039559,10008472,-2.0,-15.625,-34,-18,-1.9300000000000006,2.0,-1,1
507,10028319,10008472,-1.0,-20.967741935483872,-28,-22,-2.950000000000001,1.0,-1,1
511,10008490,10008472,2.0,7.831325301204828,25,32,1.3099999999999987,-3.0,0,1
527,10019518,10014479,0.0,3.589743589743584,13,25,0.41000000000000014,4.0,0,1
528,10022938,10014479,4.0,30.45248868778281,40,-16,3.8900000000000006,4.0,0,1
529,10039596,10014479,-1.0,12.478632478632498,-7,-14,1.0899999999999999,1.0,0,1
530,10036705,10014479,-1.0,9.753265602322209,-6,3,1.5700000000000003,-2.0,0,1
531,10019518,10033853,1.0,-5.185185185185205,12,48,-0.5400000000000009,-1.0,0,1
532,10036593,10033853,-2.0,-9.746588693957136,-27,12,-0.7400000000000002,5.0,0,1
533,10007744,10033853,-1.0,-1.2268518518518619,-9,82,0.21999999999999886,-1.0,0,1
534,10019518,10008488,4.0,4.1379310344827545,47,-12,0.8099999999999996,3.0,1,1
538,10040009,10008488,1.0,3.899835796387528,17,-59,1.589999999999999,2.0,1,1
542,10038635,10008488,2.0,11.317418213969958,33,-60,1.9400000000000004,-1.0,1,1
546,10036592,10008488,1.0,-7.044864664441967,17,-56,-0.8500000000000005,2.0,1,1
550,10039855,10008488,0.0,10.412440838404343,12,-53,1.9300000000000006,1.0,0,1
554,10019518,10007738,0.0,-5.641025641025664,2,-64,-0.6300000000000008,1.0,0,1
555,10033853,10007738,-1.0,-0.45584045584045896,-10,-112,-0.08999999999999986,1.0,0,1
556,10014479,10007738,0.0,-9.230769230769248,-11,-89,-1.040000000000001,-4.0,0,1
557,10008535,10007738,-1.0,-5.828819068255704,-14,-91,-0.7100000000000009,-3.0,0,1
558,10024305,10007738,-2.0,-2.895927601809966,-19,28,0.33999999999999986,-2.0,-1,1
559,10008538,10007738,2.0,3.0977130977130756,13,-63,0.34999999999999964,4.0,0,1
560,10015553,10007738,1.0,5.9201557935735,-1,-33,0.5399999999999991,-2.0,0,1
562,10007743,10007738,-4.0,-0.9743589743589922,-42,54,0.6899999999999995,-1.0,-1,1
563,10015483,10007738,1.0,3.4300126103404622,15,-34,0.3200000000000003,4.0,0,1
564,10012893,10007738,1.0,-1.4659414659414693,-1,-16,0.009999999999999787,2.0,0,1
565,10012893,10007738,2.0,-1.4659414659414693,-1,-16,0.009999999999999787,-6.0,0,1
566,10007749,10007738,0.0,-1.4406402845709252,-2,-40,-0.25,1.0,0,1
567,10041589,10007738,-3.0,-18.974358974358992,-34,-125,-2.8100000000000005,-1.0,0,1
568,10007736,10007738,1.0,-1.770057899090169,-9,-47,-0.07000000000000028,-2.0,0,1
569,10011344,10007738,1.0,10.029970029970023,-1,-89,1.2199999999999989,-1.0,-1,1
570,10033641,10019524,-2.0,-1.3675213675213556,-19,-2,-0.6399999999999988,-2.0,0,1
571,10028439,10019524,-2.0,16.606334841628957,-15,-31,1.4200000000000017,-3.0,0,1
572,10022938,10019524,0.0,16.606334841628957,9,-31,1.950000000000001,1.0,0,1
573,10019533,10019524,0.0,3.076923076923073,1,-14,0.5300000000000011,-1.0,0,1
574,10033641,10019533,-2.0,-4.444444444444429,-20,12,-1.17,-1.0,0,1
575,10033641,10019533,-2.0,-4.444444444444429,-20,12,-1.17,1.0,0,1
576,10028439,10019533,-2.0,13.529411764705884,-16,-17,0.8900000000000006,-2.0,0,1
577,10019523,10019533,-4.0,-14.054054054054049,-49,27,-1.92,-2.0,-1,1
578,10028318,10019533,-6.0,-19.183673469387763,-70,2,-1.7100000000000009,-2.0,0,1
579,10007735,10019533,1.0,-8.347107438016536,0,111,-1.3900000000000006,-5.0,0,1
580,10033641,10024305,2.0,6.143790849673216,20,-104,-0.08000000000000007,-2.0,1,1
581,10042325,10024305,-1.0,0.588235294117645,-16,-145,-0.5999999999999996,-2.0,1,1
582,10009013,10024305,3.0,7.304653204565405,45,-65,0.23000000000000043,2.0,1,1
586,10008487,10024305,2.0,4.224598930481285,30,-53,0.4399999999999995,2.0,1,1
590,10007739,10024305,-3.0,-2.2572931611669063,-41,-69,0.21999999999999886,-1.0,1,1
591,10007739,10024305,-2.0,-2.2572931611669063,-41,-69,0.21999999999999886,-2.0,1,1
592,10007739,10024305,-2.0,-2.2572931611669063,-41,-69,0.21999999999999886,1.0,1,1
593,10036705,10024305,0.0,3.418423973362927,2,-114,0.1899999999999995,-1.0,1,1
594,10007738,10024305,1.0,2.895927601809966,19,-28,-0.33999999999999986,3.0,1,1
595,10036175,10024305,0.0,0.588235294117645,-6,-131,-0.5899999999999999,2.0,1,1
596,10036175,10024305,1.0,0.588235294117645,-6,-131,-0.5899999999999999,2.0,1,1
597,10007768,10024305,0.0,0.588235294117645,-3,-34,-0.6900000000000013,-3.0,1,1
598,10022836,10024305,-2.0,-4.513805522208905,-21,-86,-0.4400000000000013,5.0,1,1
599,10007743,10024305,-1.0,1.9215686274509736,-23,26,0.34999999999999964,3.0,0,1
600,10007743,10024305,-2.0,1.9215686274509736,-23,26,0.34999999999999964,2.0,0,1
601,10007737,10024305,1.0,2.804984062590556,10,-33,-0.39000000000000057,-3.0,1,1
602,10008592,10024305,-1.0,10.588235294117645,-8,-131,1.4299999999999997,3.0,1,1
603,10011344,10024305,2.0,12.92589763177999,18,-117,0.879999999999999,2.0,0,1
604,10033641,10008538,-1.0,0.15015015015017497,-12,-13,-0.08999999999999986,-2.0,0,1
605,10019521,10008538,-1.0,-8.652158652158647,-15,2,-0.870000000000001,-3.0,0,1
606,10009013,10008538,0.0,1.3110125050423633,13,26,0.22000000000000064,4.0,0,1
610,10019521,10008487,-1.0,-6.883116883116891,-13,-36,-1.3000000000000007,-4.0,0,1
614,10019523,10008487,-2.0,-7.690417690417689,-39,-36,-1.2699999999999996,2.0,-1,1
618,10019521,10007735,-3.0,-4.8996458087367145,-23,-84,-0.5600000000000005,-4.0,0,1
619,10008487,10007735,-2.0,1.9834710743801764,-10,-48,0.7400000000000002,1.0,0,1
623,10028319,10007735,-8.0,-22.620634497467336,-82,-131,-2.91,-1.0,-1,1
624,10007738,10007735,-4.0,0.654799745708857,-21,-23,-0.03999999999999915,5.0,0,1
625,10007738,10007735,-4.0,0.654799745708857,-21,-23,-0.03999999999999915,-1.0,0,1
626,10007738,10007735,-4.0,0.654799745708857,-21,-23,-0.03999999999999915,4.0,0,1
627,10007738,10007735,-4.0,0.654799745708857,-21,-23,-0.03999999999999915,3.0,0,1
629,10015553,10007735,-3.0,6.574955539282357,-22,-56,0.5,4.0,0,1
630,10012893,10007735,-2.0,-0.8111417202326123,-22,-39,-0.02999999999999936,1.0,0,1
631,10007737,10007735,-4.0,0.5638562064894472,-30,-28,-0.08999999999999986,1.0,0,1
632,10007767,10007735,-4.0,-2.3775302431428855,-28,-120,-0.7300000000000004,-2.0,0,1
633,10007752,10007735,-3.0,-2.6733007252487795,-18,-96,-0.5600000000000005,4.0,-1,1
634,10008178,10007735,-2.0,1.6015453078390394,-7,-78,0.46000000000000085,-1.0,0,1
635,10008178,10007735,-2.0,1.6015453078390394,-7,-78,0.46000000000000085,-2.0,0,1
636,10007754,10007735,0.0,1.9615652693418255,6,-91,0.23000000000000043,4.0,0,1
637,10011344,10007735,-3.0,10.68476977567888,-22,-112,1.1799999999999997,2.0,-1,1
638,10036821,10007735,-5.0,-1.6528925619834638,-47,-152,-1.129999999999999,6.0,0,1
639,10019521,10008477,-2.0,-15.74675324675325,-18,30,-1.5900000000000016,-2.0,0,1
643,10039596,10008477,-4.0,-6.944444444444429,-34,-12,-1.0200000000000014,-1.0,0,1
647,10019521,10036705,1.0,-6.076941925998533,15,25,-1.0500000000000007,3.0,0,1
648,10033853,10036705,1.0,-0.9783368273934201,7,-26,-0.6199999999999992,-3.0,0,1
649,10042325,10036705,-1.0,-2.830188679245282,-18,-31,-0.7899999999999991,-1.0,0,1
650,10008487,10036705,2.0,0.8061749571183583,28,61,0.25,-3.0,0,1
654,10008488,10036705,-2.0,-10.30145304706138,-28,34,-1.9699999999999998,1.0,-1,1
658,10011595,10019535,0.0,2.2817631806395937,-17,3,0.4900000000000002,1.0,-1,1
659,10036706,10019535,0.0,10.734265734265733,14,-21,2.41,2.0,-1,1
660,10040009,10019535,1.0,4.8901098901098905,22,-37,2.0199999999999996,2.0,0,1
661,10042407,10019535,0.0,-6.244343891402707,-11,-48,-0.5799999999999992,-2.0,-1,1
662,10008488,10019535,0.0,0.9902740937223626,5,22,0.4300000000000006,-1.0,-1,1
666,10011595,10036706,0.0,-8.45250255362614,-31,24,-1.92,-1.0,0,1
667,10007739,10036706,-1.0,-5.118255728011825,-24,54,0.019999999999999574,2.0,1,1
668,10019535,10036706,0.0,-10.734265734265733,-14,21,-2.41,-1.0,1,1
669,10011595,10028318,0.0,3.003898188488897,-18,15,-1.0999999999999996,-1.0,-1,1
670,10036593,10028318,1.0,1.2889366272824887,12,-14,-0.5499999999999989,-2.0,0,1
671,10019513,10028318,0.0,9.183673469387763,10,44,0.7700000000000014,2.0,0,1
672,10016690,10028318,2.0,13.729128014842303,34,73,0.5,1.0,0,1
673,10024305,10028318,2.0,8.595438175270118,30,114,0.620000000000001,-2.0,-1,1
674,10019535,10028318,0.0,0.7221350078493032,-1,12,-1.5899999999999999,1.0,0,1
675,10011595,10022941,0.0,-5.617977528089874,-25,-24,-1.9900000000000002,-1.0,0,1
676,10036706,10022941,0.0,2.8345250255362657,6,-48,-0.07000000000000028,-1.0,0,1
677,10036706,10022941,0.0,2.8345250255362657,6,-48,-0.07000000000000028,1.0,0,1
678,10008744,10008490,1.0,-5.356077776452352,3,16,-1.4699999999999989,-5.0,0,1
682,10009013,10008490,3.0,-1.1149073907570681,34,17,-0.8199999999999985,3.0,0,1
698,10028439,10008490,1.0,15.698086463501056,13,-51,0.9300000000000015,-1.0,0,1
702,10008535,10008490,0.0,-11.352452061768211,-6,-37,-2.0999999999999996,1.0,0,1
706,10042325,10040009,1.0,3.5714285714285694,-7,-6,-0.40999999999999837,-4.0,0,1
707,10038634,10040009,0.0,6.797235023041473,7,35,0.13000000000000078,-1.0,0,1
708,10019513,10040009,-1.0,3.5714285714285694,-11,69,0.34000000000000163,-1.0,0,1
709,10019535,10040009,-1.0,-4.8901098901098905,-22,37,-2.0199999999999996,-1.0,0,1
710,10042325,10041589,0.0,16.66666666666667,-1,8,2.5500000000000007,-1.0,0,1
711,10042325,10041589,0.0,16.66666666666667,-1,8,2.5500000000000007,3.0,0,1
712,10007739,10041589,-2.0,13.82113821138212,-26,84,3.369999999999999,4.0,0,1
713,10007738,10041589,3.0,18.974358974358992,34,125,2.8100000000000005,2.0,0,1
714,10007768,10041589,2.0,16.66666666666667,12,119,2.459999999999999,-3.0,0,1
715,10010935,10041589,0.0,16.66666666666667,-5,30,3.42,-2.0,0,1
716,10007743,10041589,0.0,18.0,-8,179,3.5,2.0,-1,1
717,10007743,10041589,0.0,18.0,-8,179,3.5,1.0,-1,1
718,10036176,10041589,0.0,-4.166666666666657,-21,6,0.09999999999999964,-1.0,-1,1
719,10010815,10041589,1.0,19.4225721784777,24,52,3.09,3.0,0,1
720,10042325,10036177,-1.0,6.521739130434781,-3,-1,0.8300000000000001,1.0,0,1
721,10042325,10036177,0.0,6.521739130434781,-3,-1,0.8300000000000001,-3.0,0,1
722,10038634,10036177,0.0,9.747545582047685,11,40,1.3699999999999992,-1.0,0,1
723,10038634,10036177,0.0,9.747545582047685,11,40,1.3699999999999992,4.0,0,1
724,10038634,10036177,1.0,9.747545582047685,11,40,1.3699999999999992,1.0,0,1
725,10036175,10036177,0.0,6.521739130434781,7,13,0.8399999999999999,1.0,0,1
726,10033281,10036177,0.0,-0.19467878001298544,-1,36,0.7099999999999991,3.0,0,1
727,10012893,10036177,3.0,7.363489972185633,31,100,1.0999999999999996,2.0,0,1
728,10007748,10036177,4.0,11.69415292353824,41,59,1.8699999999999992,-3.0,0,1
729,10009013,10022938,-1.0,-16.812993854258124,-3,68,-2.2799999999999994,-2.0,0,1
733,10008487,10022938,-2.0,-19.893048128342244,-18,80,-2.0700000000000003,-4.0,0,1
737,10024305,10022938,-5.0,-24.11764705882353,-48,133,-2.51,3.0,-1,1
738,10009013,10028439,1.0,-16.812993854258124,21,68,-1.75,-4.0,0,1
742,10008535,10028439,-1.0,-27.050538525269268,-19,14,-3.030000000000001,-4.0,0,1
743,10007744,10028439,-2.0,-22.904411764705884,-24,75,-2.1900000000000013,-1.0,0,1
744,10009013,10022932,1.0,-3.5575546922919656,14,28,-0.2699999999999996,4.0,0,1
748,10039732,10022932,-4.0,-28.13111545988258,-62,-46,-3.4800000000000004,-2.0,0,1
